;sigma;sigma.err;ampl;ampl.err;fval;chi2;chi2dof;filename;humidity;filter;obsmjd;ccdid;amp_id;gain;readnoi;darkcur;magzp;magzpunc;magzprms;clrcoeff;clrcounc;zpclrcov;zpmed;zpavg;zprmsall;clrmed;clravg;clrrms;qid;rcid;seeing;maglim;status;filterid;fieldid;moonalt;moonillf;target_x;target_y;data_hasnan;F0;F0.err;Fratio;Fratio.err;upper_limit;mag;mag_err
0;6.964738340608594;0.19430361838160826;-15.00224477929252;23.943293131806758;4199.724672808131;623.85546875;1.0013731440609952;ztf_20181104254167_000397_zr_c12_o.fits;22.0;ZTF_r;58426.2541782;12;0;6.2;10.0;1.0;26.257510999999997;1.33314e-05;0.023191999999999997;0.107214;1.85267e-05;-1E-02;26.332001;26.341775;0.041338;773;0.7859999999999999;0.31916500000000003;1;44;1.892;21.31;1;2;397;-49.0459;-0.137036;691.1468075003297;1118.3159747277646;FALSE;31842297821.868183;390981.1677294305;-4.711420282298063e-10;7.519335842676509e-10;21.31;99.0;99.0
1;12.045327641781556;0.3504548976076549;-31.374533187587968;46.26928959790902;4884.47905499337;623.74169921875;1.0011905284410112;ztf_20180928394931_001441_zg_c02_o.fits;29.0;ZTF_g;58389.3949306;2;0;6.2;10.0;1.0;26.311598999999998;5.1610299999999996e-05;0.043615;-0.115273;8.802239999999999e-05;-6E-02;26.235001;26.230581;0.055942;635;703;0.303902;1;4;2.501;20.47;1;1;1441;65.4165;-0.8879290000000001;1931.4291474898585;84.92177844313619;FALSE;33468758283.529343;1590932.1694077926;-9.374274636005249e-10;1.3824620928561527e-09;20.47;99.0;99.0
2;15.482730222244113;0.4382706013661361;49.884585485499365;68.91580107903637;5198.194498770072;623.6207885742188;1.0009964503599016;ztf_20200207116771_000397_zr_c12_o.fits;40.0;ZTF_r;58886.1168056;12;0;6.1;8.9;1.0;26.218514000000003;3.8756e-05;0.039202;0.130626;5.2575500000000005e-05;-4E-02;26.315001000000002;26.322631;0.057224000000000004;785;797;0.31913400000000003;1;44;2.6430000000000002;19.9;1;2;397;46.1665;0.935723;729.8301321208518;1069.0590392548022;FALSE;30718895743.87082;1096529.265794057;1.6239055564180746e-09;2.243433542554709e-09;19.9;99.0;99.0
3;14.747942098202666;0.4187543055596826;-98.16131722707676;73.2072201157545;5137.571513440382;623.787109375;1.0012634179373996;ztf_20190208101215_000397_zr_c12_o.fits;61.0;ZTF_r;58522.101238400006;12;0;6.2;10.0;1.0;26.193229000000002;3.8933e-05;0.038465;0.119468;5.3106099999999996e-05;-4E-02;26.283001000000002;26.288217;0.054039;0.7809999999999999;795;0.317713;1;44;2.748;19.78;1;2;397;18.8181;0.0908906;673.9341925252774;1142.5228004655314;FALSE;30011769343.115414;1076180.5774873362;-3.2707607507184376e-09;2.439283714446182e-09;19.78;99.0;99.0
4;12.479675242632613;0.3551674750253845;-78.24957860090744;58.167014421348505;4928.765495119923;623.75341796875;1.0012093386336276;ztf_20180701459954_000397_zg_c12_o.fits;38.0;ZTF_g;58300.4599653;12;0;6.2;10.0;1.0;26.192102;3.79027e-05;0.035115;-0.042033999999999995;6.28953e-05;-4E-02;26.164501;26.162105;0.03739;633;0.7140000000000001;0.305548;1;44;2.603;20.18;1;1;397;37.7605;-0.908093;642.0408476367307;1229.5479666458016;FALSE;29980633128.251057;1046614.2128172896;-2.6100042072551184e-09;1.940152972642865e-09;20.18;99.0;99.0
5;8.51653926785969;0.2309408405404473;-68.82728117547312;31.816535907320123;4451.0514759094185;623.6859130859375;1.001100984086577;ztf_20180804438519_000397_zr_c12_o.fits;14.0;ZTF_r;58334.43851849999;12;0;6.2;10.0;1.0;26.266099;1.67668e-05;0.025381;0.11311900000000001;2.27657e-05;-2E-02;26.349501;26.356219;0.044122;785;797;0.319046;1;44;2.127;20.89;1;2;397;42.6971;-0.537099;604.9633296600331;1197.0163309175653;FALSE;32095164060.179573;495638.99076580885;-2.1444751317182713e-09;9.913186879312016e-10;20.89;99.0;99.0
6;5.851345932846536;0.16759475778498284;-30.57705365236637;20.294214929921374;3981.976628291748;623.8955078125;1.0014374122191012;ztf_20190824433993_001441_zr_c02_o.fits;41.0;ZTF_r;58719.4339931;2;0;6.2;10.0;1.0;26.108629;1.71744e-05;0.027022000000000004;0.10780899999999999;2.3710700000000003e-05;-2E-02;26.186001;26.193157;0.044766;785;784;0.331054;1;4;1.76;21.26;1;2;1441;36.3071;-0.41860699999999995;2010.1339702401535;208.28670807663482;FALSE;27762054343.20999;439145.92147016234;-1.1013973704667454e-09;7.310055187125818e-10;21.26;99.0;99.0
7;14.735362690523406;0.4105628730200664;16.808086268088484;57.84862221024046;5136.481982520947;623.7796020507812;1.0012513676577548;ztf_20180826382188_001441_zr_c02_o.fits;4.0;ZTF_r;58356.3822685;2;0;6.2;10.0;1.0;26.265383;2.62542e-05;0.032868;0.106762;3.58362e-05;-3E-02;26.339001;26.349808000000003;0.04799;0.7959999999999999;0.7909999999999999;0.327534;1;4;2.31;20.14;1;2;1441;39.1034;0.9999180000000001;1890.4449764469439;276.9292160768296;FALSE;32074005548.759575;775581.9072698548;5.240407607505237e-10;1.8035983102804405e-09;20.14;99.0;99.0
8;9.109672085672843;0.1585867098507357;0.07567604947242144;50.600356918577006;4535.474438968015;625.1314086914062;1.003421201751856;ztf_20181128251562_000397_zg_c12_o.fits;24.0;ZTF_g;58450.2518056;12;0;6.2;10.0;1.0;25.112852;0.00013207530000000002;0.043835;-0.086575;0.0002648041;-0.00017384;25.054001;25.056019;0.049293000000000003;603;0.6559999999999999;0.260416;1;44;3.2760000000000002;19.23;1;1;397;5.22492;-0.698526;694.9020028442458;1133.9970326133234;FALSE;11095344724.51235;1349702.6042526045;6.820522602171558e-12;4.560503361990114e-09;19.23;99.0;99.0
9;9.979356025599511;0.2859422638136595;-16.23930479353678;35.921385404755235;4649.260910916058;623.7767944335938;1.0012468610491072;ztf_20180921332292_000397_zr_c12_o.fits;54.0;ZTF_r;58382.3323032;12;0;6.2;10.0;1.0;26.286782000000002;1.93739e-05;0.02802;0.118157;2.63585e-05;-2E-02;26.371;26.380815999999996;0.04695;782;0.7959999999999999;0.318835;1;44;1.9140000000000001;20.88;1;2;397;23.5003;0.8700129999999999;675.201310051245;911.4572044972837;FALSE;32712429523.97186;583721.2902886142;-4.964261300627799e-10;1.0980959203779293e-09;20.88;99.0;99.0
10;3.730442962077975;0.1065794440712399;-4.374094233644952;15.012722525109728;3419.3256283416526;623.9810791015625;1.001574765813102;ztf_20180812435081_000397_zg_c12_o.fits;66.0;ZTF_g;58342.43511569999;12;0;6.2;10.0;1.0;26.104832000000002;2E-02;0.030476999999999997;-0.049921;3.25468e-05;-3E-02;26.069000000000003;26.065486;0.03442;0.7709999999999999;0.7879999999999999;0.320405;1;44;2.04;21.76;1;1;397;-39.7409;0.0156746;655.9440813020311;1168.205985708583;FALSE;27665135393.64613;600321.3183993463;-1.5810854244543307e-10;5.426585596562002e-10;21.76;99.0;99.0
11;4.678782064138789;0.13028858266380822;57.58021888563339;18.781741957516985;3702.4519480125077;623.9483032226562;1.001522156055628;ztf_20190831451632_001441_zg_c02_o.fits;12.0;ZTF_g;58726.4516435;2;0;6.2;10.0;1.0;26.196629;1.84149e-05;0.027736;-0.096136;2.5115999999999998e-05;-2E-02;26.1285;26.120652;0.042108;794;0.79;0.32956199999999997;1;4;2.2119999999999997;21.63;1;1;1441;-40.7876;0.0157186;2009.3563447200897;202.82296018975967;FALSE;30105898978.086094;510618.61680762615;1.9125892546024185e-09;6.23855876105164e-10;21.63;99.0;99.0
12;12.708145931330705;0.3548807132248372;-38.29524576525078;65.5951599602345;4951.446730215957;623.755859375;1.001213257423756;ztf_20190620444271_000397_zr_c12_o.fits;53.0;ZTF_r;58654.444270800006;12;0;6.2;10.0;1.0;26.055128;3.72935e-05;0.038266;0.13509300000000002;5.0563900000000006e-05;-4E-02;26.151999999999997;26.162860000000002;0.057608000000000006;785;797;0.318764;1;44;2.76;19.73;1;2;397;34.9957;-0.907359;738.2434995896461;981.1354620775054;FALSE;26427202954.814987;907736.9706161245;-1.4490843329401026e-09;2.482107549768977e-09;19.73;99.0;99.0
13;5.884491171545184;0.1732283461126964;0.5008995282781772;20.064128124464347;3989.037807564947;623.8897705078125;1.0014282030622994;ztf_20181006289317_000397_zr_c12_o.fits;48.0;ZTF_r;58397.2893171;12;0;6.2;10.0;1.0;26.244845;1.86383e-05;0.026775999999999998;0.114626;2.55835e-05;-2E-02;26.326999999999998;26.33574;0.045026;782;0.7929999999999999;0.31580199999999997;1;44;1.7819999999999998;21.52;1;2;397;-39.3576;-0.107878;693.1484894062578;1133.6532124150115;FALSE;31472989727.587734;540281.3518320287;1.591521913277633e-11;6.375030875086812e-10;21.52;99.0;99.0
14;3.676939085328654;0.10509567492989562;21.85859744693451;15.593072394405361;3401.273585697838;623.9993896484375;1.001604156739065;ztf_20180821419745_000397_zg_c12_o.fits;23.0;ZTF_g;58351.4197454;12;0;6.2;10.0;1.0;26.230489000000002;2.0985799999999998e-05;0.028808999999999998;-0.046376;2.8762199999999997e-05;-2E-02;26.195498999999998;26.193779;0.032429;0.7809999999999999;792;0.321029;1;44;2.3;21.95;1;1;397;-12.435;0.785561;664.1163823809462;1239.6375876226298;FALSE;31059581521.21315;600339.3485741587;7.037634242433522e-10;5.020374273065906e-10;21.95;99.0;99.0
15;3.7637305777871446;0.1076039407834859;-26.12785729525053;16.521641429511053;3430.388505569116;623.931884765625;1.0014958021920144;ztf_20180818381366_000397_zg_c12_o.fits;54.0;ZTF_g;58348.3813773;12;0;6.2;10.0;1.0;26.184701;1.88643e-05;0.027663999999999998;-0.048913;2.5889499999999997e-05;-2E-02;26.150999;26.14599;0.03178;0.78;0.7909999999999999;0.319816;1;44;2.185;21.77;1;1;397;-26.9317;0.5080979999999999;652.8740186989656;1034.3510540694856;FALSE;29776962911.74431;517364.67752878653;-8.774520548885616e-10;5.548464255644922e-10;21.77;99.0;99.0
16;11.28317337072122;0.32173162080683515;10.997630962911165;54.501308045207956;4802.825429215713;623.857666015625;1.0013766709721108;ztf_20190208108796_000397_zr_c12_o.fits;62.0;ZTF_r;58522.10917819999;12;0;6.2;10.0;1.0;26.17817;2.8085300000000004e-05;0.032977;0.11399300000000001;3.8541700000000004e-05;-3E-02;26.261499;26.2685;0.048958999999999996;0.7809999999999999;792;0.317447;1;44;2.739;20.05;1;2;397;16.6679;0.09131210000000001;677.9257361145043;1140.9035548327565;FALSE;29598383980.881905;765636.7080468204;3.7156187209459545e-10;1.841360936500916e-09;20.05;99.0;99.0
17;5.6416738312592845;0.15777177638942172;22.57561228960001;19.35823131549613;3936.6055484935455;624.147705078125;1.001842223239366;ztf_20180918392037_000397_zr_c12_o.fits;7.0;ZTF_r;58379.392037;12;0;6.2;10.0;1.0;26.305892999999998;1.3026600000000002e-05;0.022781;0.113721;1.76681e-05;-1E-02;26.389;26.396561;0.042818;785;797;0.318808;1;44;1.9180000000000001;21.58;1;2;397;-19.7771;0.63648;679.2945139323945;1021.891790540524;FALSE;33293327280.22928;399451.40932760027;6.780821904516039e-10;5.814447788427161e-10;21.58;99.0;99.0
18;11.040883320669947;0.31625090280140383;-15.191952559117992;53.510187243155116;4775.354647342302;623.4606323242188;1.000739377727478;ztf_20180614480544_000397_zr_c12_o.fits;25.0;ZTF_r;58283.48057869999;12;0;6.2;10.0;1.0;26.217260999999997;2.68092e-05;0.032559;0.11170899999999999;3.67658e-05;-3E-02;26.297001;26.305660999999997;0.048426;784;0.7909999999999999;0.3209;1;44;2.823;20.11;1;2;397;-21.4477;0.00635366;645.530765641959;1140.3364265302444;FALSE;30683464877.246677;757641.8129764152;-4.951185473966333e-10;1.7439421349102738e-09;20.11;99.0;99.0
19;4.4042154150305866;0.12698570832671358;34.76215967737276;20.39234970433809;3626.9254245676857;623.9449462890625;1.0015167677192014;ztf_20180909392847_000397_zg_c12_o.fits;13.0;ZTF_g;58370.3928472;12;0;6.2;10.0;1.0;26.289364000000003;1.88117e-05;0.027351;-0.047806;2.55179e-05;-2E-02;26.2565;26.251257;0.031317000000000005;785;797;0.319052;1;44;2.372;21.6;1;1;397;-39.4933;-0.00185152;667.7113832295197;1038.8598681227916;FALSE;32790315850.3686;568132.0950513881;1.0601349445977354e-09;6.219015945527527e-10;21.6;99.0;99.0
20;6.737525574578843;0.1916170000530412;-35.773136446581006;35.78662064370896;4158.292549623544;623.8587036132812;1.0013783364579154;ztf_20180902373218_001441_zg_c02_o.fits;17.0;ZTF_g;58363.3732176;2;0;6.2;10.0;1.0;26.225262;3.75861e-05;0.039103;-0.000549;5.67268e-05;-4E-02;26.225;26.224852000000002;0.039103;0.7240000000000001;747;0.323852;1;4;2.886;20.64;1;1;1441;32.2542;-0.5830029999999999;1889.8638249875048;201.07706968836715;FALSE;30910412445.23194;1070059.0512835926;-1.157316697406254e-09;1.1577529328844843e-09;20.64;99.0;99.0
21;9.027498720877233;0.2676612466977267;46.61414837009694;85.27289196780521;4524.1653441298495;623.9705810546875;1.0015579150155498;ztf_20190126166667_000397_zg_c12_o.fits;11.0;ZTF_g;58509.166666699995;12;0;6.2;10.0;1.0;25.995296;0.0001225802;0.04063;-0.016682;0.0002504502;-0.00016299;25.99;25.98444;0.040855;583;0.6509999999999999;0.256733;1;44;5.803;18.92;1;1;397;-31.2503;-0.686058;645.1180407255331;1067.6495759096492;FALSE;25010271139.660587;2823673.0293402956;1.8638002007174375e-09;3.4095149010592706e-09;18.92;99.0;99.0
22;13.233212119251919;0.3690735633787039;32.31260898859504;50.460787254949544;5002.295190736052;623.985107421875;1.0015812318168138;ztf_20180701418866_000397_zr_c12_o.fits;37.0;ZTF_r;58300.4188773;12;0;6.2;10.0;1.0;26.131498;2.18995e-05;0.029574;0.11460899999999999;2.99316e-05;-2E-02;26.214001;26.22235;0.047233;785;0.7929999999999999;0.321335;1;44;2.147;20.27;1;2;397;38.5287;-0.9103020000000001;630.4611824138326;1215.147279376114;FALSE;28353011889.380737;571885.4922129227;1.1396534912997132e-09;1.7797328712741803e-09;20.27;99.0;99.0
23;5.47072630615008;0.15272188216592156;5.127685081728072;23.87630641349108;3897.9296494899268;623.8665161132812;1.0013908765863262;ztf_20190628443391_000397_zg_c12_o.fits;3.0;ZTF_g;58662.443391199995;12;0;6.2;10.0;1.0;26.143878;2.5703400000000002e-05;0.032369;-0.054045;3.5182800000000005e-05;-3E-02;26.106001000000003;26.101066;0.036725;782;792;0.321008;1;44;2.2319999999999998;21.31;1;1;397;12.2164;-0.217829;742.3437285507341;860.7211302985575;FALSE;28678154491.748447;678918.2058522378;1.788010830056536e-10;8.325607709753284e-10;21.31;99.0;99.0
24;3.902858434093666;0.10883950568982406;10.954453412893486;15.944185415119517;3475.7992382352086;623.9346923828125;1.0015003088006622;ztf_20180906398322_000397_zg_c12_o.fits;30.0;ZTF_g;58367.39832180001;12;0;6.2;10.0;1.0;26.267008;1.7259100000000002e-05;0.026402999999999996;-0.054676999999999996;2.33869e-05;-2E-02;26.226999;26.223443;0.03171;785;797;0.32116100000000003;1;44;2.025;21.89;1;1;397;-3.52705;-0.15598900000000002;670.8815955617591;1024.612951630571;FALSE;32122046022.989742;510619.0638994911;3.4102601699323214e-10;4.963626975896608e-10;21.89;99.0;99.0
25;4.8847508585117945;0.14080211323513192;47.6320268084069;20.65901886145409;3756.347685515083;623.938232421875;1.0015059910463484;ztf_20180906374271_000397_zr_c12_o.fits;32.0;ZTF_r;58367.374270800006;12;0;6.2;10.0;1.0;26.246652;1.48563e-05;0.024386;0.125999;2.01195e-05;-2E-02;26.339001;26.347145;0.0471;785;0.7979999999999999;0.319807;1;44;2.2230000000000003;21.38;1;2;397;-9.58153;-0.158077;663.7051900960182;1019.9770926292354;FALSE;31525414105.14359;431367.2211700629;1.5109088384864517e-09;6.553131642563999e-10;21.38;99.0;99.0
26;4.349198105813429;0.04366106916629075;-11.400700630303087;14.957896192359275;3611.100200971921;624.9379272460938;1.0031106376341794;ztf_20180821393762_000397_zr_c12_o.fits;24.0;ZTF_r;58351.3937616;12;0;6.2;10.0;1.0;26.280814000000003;1.7433800000000002e-05;0.026033999999999998;0.111318;2.3657199999999998e-05;-2E-02;26.361;26.369643;0.043807;785;0.7979999999999999;0.31650100000000003;1;44;2.136;21.74;1;2;397;-5.31121;0.7835529999999999;652.9576970498844;1034.1657806346964;FALSE;32533111377.451935;522388.1773921059;-3.504337626374307e-10;4.5977453616214853e-10;21.74;99.0;99.0
27;5.497710667859208;0.15805120252123894;28.176385876923703;23.52796167997253;3904.1305581013753;623.9688720703125;1.0015551718624598;ztf_20180912329005_000397_zr_c12_o.fits;8.0;ZTF_r;58373.3290162;12;0;6.2;10.0;1.0;26.272297;1.38891e-05;0.023244;0.12356600000000001;1.8774700000000002e-05;-2E-02;26.363001;26.371112;0.045511;785;0.8;0.316653;1;44;2.275;21.25;1;2;397;-49.7868;0.0884933;659.3707433382883;1028.7522447408858;FALSE;32278905468.85636;412922.53494242346;8.72904005500097e-10;7.288958947332937e-10;21.25;99.0;99.0
28;15.487982165735488;0.4450719855016402;60.476865991601315;52.47223314137453;5198.741055364091;623.72412109375;1.0011623131520866;ztf_20181121137164_001441_zr_c02_o.fits;56.0;ZTF_r;58443.1371644;2;0;6.2;10.0;1.0;26.209584;2.46612e-05;0.031984;0.10654200000000001;3.36914e-05;-3E-02;26.288;26.293792;0.047338;0.7959999999999999;0.79;0.327556;1;4;1.82;20.25;1;2;1441;45.001999999999995;0.9460709999999999;1917.853683344281;297.81507451129033;FALSE;30467274118.69736;692027.7109699962;1.984977906326299e-09;1.722249025460187e-09;20.25;99.0;99.0
29;16.066571871674352;0.4509583575892174;20.52353394122495;51.86608549355571;5244.775265010853;623.9353637695312;1.0015013864679474;ztf_20191017265150_001441_zr_c02_o.fits;33.0;ZTF_r;58773.26520830001;2;0;6.2;10.0;1.0;25.840389000000002;3.37698e-05;0.037665;0.091129;4.63859e-05;-3.65e-05;25.908001000000002;25.912096;0.048193;0.7929999999999999;787;0.329909;1;4;1.8880000000000001;20.05;1;2;1441;36.3298;-0.892134;1969.8398423449719;220.1774366148384;FALSE;21684808938.496002;674465.5448367919;9.46447533821269e-10;2.3918165774293995e-09;20.05;99.0;99.0
30;15.201642324394186;0.43931248934034217;-83.53605189268298;63.38740331710103;5175.371784590852;623.7161865234375;1.0011495770841694;ztf_20180628424317_000397_zr_c12_o.fits;5.0;ZTF_r;58297.4243171;12;0;6.2;10.0;1.0;26.198588;2.6041599999999998e-05;0.031581;0.122939;3.56247e-05;-3E-02;26.285999;26.296162;0.050248;782;794;0.317911;1;44;2.205;20.03;1;2;397;26.6833;-0.999625;638.8227016825174;1136.6182193050936;FALSE;30160268257.229294;723400.0656931502;-2.7697383584331923e-09;2.101685661684191e-09;20.03;99.0;99.0
31;6.181276353792577;0.1763346413951515;-49.44259551460288;23.786666946033467;4050.6040096010256;623.92041015625;1.001477383878411;ztf_20180806437720_001441_zr_c02_o.fits;6.0;ZTF_r;58336.43773150001;2;0;6.2;10.0;1.0;26.235485999999998;1.2684200000000001e-05;0.023002;0.107894;1.73623e-05;-1E-02;26.311999999999998;26.320665999999996;0.042168000000000004;0.7959999999999999;789;0.327565;1;4;2.14;21.25;1;2;1441;26.0308;-0.321096;1884.4483942329873;329.9304150152707;FALSE;31202859818.842754;364529.9040224364;-1.5845533326642557e-09;7.623232963628033e-10;21.25;99.0;99.0
32;7.452255702019269;0.2116976999179684;99.72082949508274;25.376779793367515;4284.293025081599;623.8466796875;1.001359036416533;ztf_20191007320208_001441_zr_c02_o.fits;13.0;ZTF_r;58763.32020830001;2;0;6.2;10.0;1.0;26.148851999999998;1.39448e-05;0.024493;0.110358;1.9179e-05;-2E-02;26.228001000000003;26.235587;0.043954;785;0.7859999999999999;0.33071500000000004;1;4;1.723;21.18;1;2;1441;3.47359;0.659037;1973.5423297260584;205.68508586446026;FALSE;28809836924.342285;370023.04259722645;3.4613465448263492e-09;8.808373297054887e-10;21.18;99.0;99.0
33;16.137256167915798;0.26653014265215585;69.5990373567469;74.95454533797638;5250.24652012552;625.1612548828125;1.0034691089611758;ztf_20200207111898_000397_zr_c12_o.fits;40.0;ZTF_r;58886.111921300006;12;0;6.1;8.9;1.0;26.240934000000003;4.6297799999999996e-05;0.042277999999999996;0.127581;6.260409999999999e-05;-5E-02;26.337;26.342919000000002;0.058514;794;799;0.317073;1;44;2.702;19.84;1;2;397;44.7402;0.9354530000000001;731.7382525267366;1071.7925849134854;FALSE;31359822798.55119;1337240.8487439195;2.219369599242836e-09;2.3901456930488464e-09;19.84;99.0;99.0
34;4.942317002282534;0.1380583275768075;26.35421206824003;19.76138320814354;3771.0104491210213;623.9986572265625;1.0016029811020264;ztf_20180915328657_000397_zg_c12_o.fits;14.0;ZTF_g;58376.328669;12;0;6.2;10.0;1.0;26.339676;2.38854e-05;0.031116;-0.10912899999999999;3.23251e-05;-3E-02;26.261;26.252671999999997;0.046886000000000004;784;797;0.32138;1;44;2.323;21.75;1;1;397;-28.6861;0.341458;657.9793643493136;1023.312603553726;FALSE;34345544034.087357;755576.7725868016;7.673255093028642e-10;5.753696373839822e-10;21.75;99.0;99.0
35;7.85367773370446;0.2230834722375896;80.13486251886145;42.28935450779477;4349.881869810106;623.8523559570312;1.0013681476035814;ztf_20191031215926_001441_zr_c02_o.fits;3.0;ZTF_r;58787.215925900004;2;0;6.1;8.8;1.0;26.151159;2.8607399999999997e-05;0.034549;0.109849;3.88506e-05;-3E-02;26.233;26.238221999999997;0.049991;0.7959999999999999;0.7929999999999999;0.328911;1;4;3.0039999999999996;20.29;1;2;1441;-22.7215;0.119371;1957.7905489040656;233.52048561529568;FALSE;28871117883.79319;760707.4482082118;2.775606502020664e-09;1.4647633226645358e-09;20.29;99.0;99.0
36;7.768821594011334;0.2168740681998284;-44.95179222393887;34.90495809749086;4336.714115794697;624.3143310546875;1.00210968066563;ztf_20181110270775_000397_zr_c12_o.fits;18.0;ZTF_r;58432.2707755;12;0;6.2;10.0;1.0;26.258965000000003;2.25194e-05;0.029625;0.124069;3.11268e-05;-2E-02;26.346001;26.356875;0.049272;0.7759999999999999;789;0.317331;1;44;2.474;20.75;1;2;397;-45.8559;0.0714096;682.2727057745041;1136.2318061885633;FALSE;31884969067.334343;661330.4127358315;-1.4098113794311715e-09;1.094715131641841e-09;20.75;99.0;99.0
37;18.353225938571494;0.5262792275695002;61.61382284452817;112.85786796412316;5411.121851574068;623.9693603515625;1.0015559556204856;ztf_20190120152338_000397_zg_c12_o.fits;45.0;ZTF_g;58503.1523495;12;0;6.2;10.0;1.0;26.178511;0.0001076136;0.042470999999999995;-0.014877000000000001;0.0002037655;-0.00013735;26.1705;26.168483;0.042663;611;674;0.271606;1;44;3.486;19.28;1;1;397;44.8596;0.9831059999999999;664.734304271159;1113.7137250849178;FALSE;29607681482.46132;2934588.6947656777;2.081008027630475e-09;3.811776622772822e-09;19.28;99.0;99.0
38;4.618229226127318;0.12889421387273445;9.773531019330523;18.817972252714924;3686.158735647312;623.9322509765625;1.0014963900105338;ztf_20180713478935_000397_zg_c12_o.fits;46.0;ZTF_g;58312.47894680001;12;0;6.2;10.0;1.0;26.152353;2.25914e-05;0.029547000000000004;-0.046925;3.18073e-05;-2E-02;26.1185;26.115701;0.03307;769;0.7809999999999999;0.31650100000000003;1;44;2.0540000000000003;21.44;1;1;397;-20.0743;0.00194336;653.1178589590587;1137.5337597409325;FALSE;28902885339.181442;601395.2938016315;3.381507038012323e-10;6.510759058474927e-10;21.44;99.0;99.0
39;20.52392880040472;0.5726422170243397;198.51941132403255;92.21587628544096;5550.6183617580355;623.660888671875;1.0010608164877608;ztf_20191015315590_001441_zr_c02_o.fits;23.0;ZTF_r;58771.31561340001;2;0;6.2;10.0;1.0;26.135407999999998;5.1033500000000005e-05;0.043557;0.103475;6.95729e-05;-6E-02;26.209498999999997;26.217344;0.055116;794;792;0.326376;1;4;2.562;19.46;1;2;1441;61.4947;-0.9803930000000001;1968.194462081757;231.66914146483052;FALSE;28455302052.72091;1337501.3663019876;6.976535021706088e-09;3.240727390160366e-09;19.46;99.0;99.0
